date,ave_temp,min_temp,max_temp,motor_actual,min_forcast,max_forecast,motor_est,resid,synthetic_event,synthetic_event_type
2023-03-21,8.11,2.42,12.69,55.31,3.17,13.2,54.61,0.7000000000000028,0,
2023-03-22,6.06,-0.91,11.25,55.65,-0.73,9.11,52.17,3.479999999999997,0,
2023-03-23,8.19,2.93,11.93,51.18,4.43,11.63,55.0,-3.82,0,
2023-03-24,10.56,6.18,14.58,55.89,5.55,14.63,54.42,1.4699999999999989,0,
2023-03-25,5.79,-0.61,10.16,59.45,-0.31,10.85,53.23,6.220000000000006,0,
2023-03-26,7.4,0.2,14.2,54.88,-0.22,13.12,56.01,-1.1299999999999957,0,
2023-03-27,6.65,3.75,11.65,54.35,3.64,9.76,57.83,-3.479999999999997,0,
2023-03-28,4.51,1.63,8.27,54.75,1.53,9.39,56.55,-1.7999999999999972,0,
2023-03-29,6.38,3.55,10.64,50.12,3.42,10.39,53.44,-3.3200000000000003,0,
2023-03-30,10.47,5.91,15.14,52.85,6.04,14.53,55.22,-2.369999999999997,0,
2023-03-31,9.7,7.17,13.98,57.87,7.54,13.55,58.18,-0.3100000000000023,0,
2023-04-01,11.98,9.36,18.06,50.64,8.53,18.64,56.24,-5.600000000000001,0,
2023-04-02,14.01,12.24,18.6,59.36,12.32,18.01,57.73,1.6300000000000026,0,
2023-04-03,13.58,9.74,21.77,64.33,9.14,22.79,59.43,4.899999999999999,0,
2023-04-04,12.76,8.44,19.52,54.54,8.46,19.84,56.79,-2.25,0,
2023-04-05,17.19,11.45,23.85,66.91,12.37,23.39,59.32,7.589999999999996,0,
2023-04-06,13.43,5.28,18.38,57.29,6.06,15.4,55.95,1.3399999999999963,0,
2023-04-07,15.6,8.45,19.08,61.65,8.21,18.59,57.45,4.199999999999996,0,
2023-04-08,16.78,10.0,22.36,57.48,10.2,22.22,59.65,-2.1700000000000017,0,
2023-04-09,17.49,10.21,25.82,62.24,10.65,24.61,57.54,4.700000000000003,0,
2023-04-10,14.9,10.71,19.59,55.82,10.52,17.99,59.75,-3.93,0,
2023-04-11,14.51,7.88,19.7,64.04,7.79,19.47,58.99,5.050000000000004,0,
2023-04-12,20.55,13.71,27.49,64.62,12.78,27.9,61.58,3.0400000000000063,0,
2023-04-13,18.08,14.49,24.07,64.73,14.63,23.14,60.81,3.9200000000000017,0,
2023-04-14,17.7,14.0,26.26,60.29,13.4,25.23,63.05,-2.759999999999998,0,
2023-04-15,16.8,13.79,21.44,57.59,13.68,21.52,60.45,-2.8599999999999994,0,
2023-04-16,14.47,12.74,21.32,62.65,13.03,22.73,59.79,2.8599999999999994,0,
2023-04-17,20.22,17.66,28.17,61.43,16.79,29.08,62.11,-0.6799999999999997,0,
2023-04-18,17.91,14.28,23.48,66.0,15.48,24.18,61.84,4.159999999999997,0,
2023-04-19,14.64,11.76,17.78,56.78,12.45,18.24,60.14,-3.3599999999999994,0,
2023-04-20,20.9,14.33,24.5,65.86,14.55,26.49,61.36,4.5,0,
2023-04-21,15.42,13.08,23.7,55.59,14.17,24.45,60.48,-4.8899999999999935,0,
2023-04-22,15.81,11.9,20.26,62.72,11.5,21.81,59.89,2.8299999999999983,0,
2023-04-23,15.82,11.63,24.4,66.25,10.97,22.55,59.68,6.57,0,
2023-04-24,14.76,6.38,19.58,61.32,6.19,19.67,63.23,-1.9099999999999968,0,
2023-04-25,14.19,10.41,17.89,63.57,10.28,18.38,58.96,4.609999999999999,0,
2023-04-26,17.14,14.03,21.53,65.24,13.03,22.89,60.74,4.499999999999993,0,
2023-04-27,16.77,10.23,19.03,58.91,9.92,19.57,60.05,-1.1400000000000006,0,
2023-04-28,17.08,14.72,23.4,62.81,14.41,24.76,63.82,-1.009999999999998,0,
2023-04-29,13.06,11.14,19.75,57.95,10.27,20.45,61.42,-3.469999999999999,0,
2023-04-30,18.46,14.35,26.57,69.08,14.56,27.28,65.1,3.980000000000004,0,
2023-05-01,19.29,16.28,25.52,63.04,15.64,26.68,62.27,0.769999999999996,0,
2023-05-02,12.92,8.49,16.87,64.38,7.48,16.44,61.92,0.9600000000000009,0,
2023-05-03,13.22,7.66,19.75,66.35,7.76,21.58,60.84,3.4099999999999966,0,
2023-05-04,19.44,15.98,25.51,74.88000000000001,17.66,23.83,66.87,5.310000000000002,0,
2023-05-05,15.78,9.1,22.2,67.41,10.6,21.71,61.0,3.1099999999999994,0,
2023-05-06,19.57,13.34,24.38,70.46000000000001,12.05,25.03,63.93,2.6300000000000026,0,
2023-05-07,22.58,15.22,29.52,74.95,14.79,29.08,65.49,4.960000000000008,0,
2023-05-08,12.4,7.84,17.32,85.89538009643555,6.66,17.65,63.0,17.79538009643555,0,
2023-05-09,20.73,14.51,22.35,86.17,14.02,21.98,63.23,22.940000000000005,1,residual_spike_with_precursor
2023-05-10,20.65,13.32,25.32,65.64,14.97,25.96,63.91,1.730000000000004,0,
2023-05-11,20.23,14.2,27.35,59.11,13.41,26.88,64.79,-5.680000000000007,0,
2023-05-12,21.25,19.15,27.8,67.9,18.85,26.77,65.1,2.800000000000012,0,
2023-05-13,20.89,16.38,26.65,68.72,16.57,26.89,66.45,2.269999999999996,0,
2023-05-14,21.08,16.83,25.05,64.42,16.42,25.84,68.18,-3.760000000000005,0,
2023-05-15,19.5,16.51,23.28,62.99,15.88,23.44,63.9,-0.9099999999999966,0,
2023-05-16,16.78,13.95,22.93,62.55,14.64,22.94,62.69,-0.1400000000000005,0,
2023-05-17,18.15,13.56,22.43,64.02,14.02,23.05,64.52,-0.5,0,
2023-05-18,18.74,16.05,22.24,70.03,16.19,22.08,68.8,1.230000000000004,0,
2023-05-19,14.19,8.08,22.35,68.76,8.98,22.51,63.46,5.300000000000004,0,
2023-05-20,20.17,12.44,25.87,71.92,11.7,25.91,67.91,4.010000000000005,0,
2023-05-21,21.32,15.5,23.0,62.89,16.29,24.74,67.75,-4.859999999999999,0,
2023-05-22,13.56,7.26,18.23,65.7,8.55,18.15,63.4,2.3000000000000043,0,
2023-05-23,15.84,11.26,21.15,70.88,10.83,21.8,65.96,4.920000000000002,0,
2023-05-24,21.07,16.36,26.23,70.18,16.05,25.54,68.75,1.4300000000000068,0,
2023-05-25,20.46,16.17,25.83,69.84,16.45,25.39,65.81,4.030000000000001,0,
2023-05-26,19.45,14.65,23.34,73.09,14.54,23.78,65.65,7.439999999999998,0,
2023-05-27,17.81,12.79,20.41,68.37,13.74,20.18,64.58,3.7900000000000063,0,
2023-05-28,16.17,13.6,22.08,65.47,13.43,21.35,64.55,0.9200000000000016,0,
2023-05-29,14.34,6.17,18.25,67.81,4.62,17.51,63.95,3.86,0,
2023-05-30,21.4,16.64,25.26,65.53,17.17,26.78,64.99,0.5400000000000063,0,
2023-05-31,20.06,18.58,23.7,67.05,19.45,23.09,66.96,0.0900000000000034,0,
2023-06-01,23.56,22.04,29.65,65.77,23.79,28.87,67.07,-1.2999999999999972,0,
2023-06-02,21.86,18.68,28.18,74.01,18.74,28.57,68.22,5.790000000000006,0,
2023-06-03,19.75,13.92,26.53,62.02,13.9,26.69,65.05,-3.029999999999994,0,
2023-06-04,23.06,20.58,28.19,74.35,20.34,27.94,68.68,5.669999999999988,0,
2023-06-05,26.31,20.19,30.62,71.6,19.03,31.25,69.75,1.8499999999999943,0,
2023-06-06,25.32,18.85,32.09,60.66,19.55,31.62,65.84,-5.180000000000007,0,
2023-06-07,24.07,19.48,28.49,70.31,19.41,27.08,68.95,1.3599999999999994,0,
2023-06-08,24.77,22.89,31.58,63.4,23.44,31.32,71.17,-7.770000000000003,0,
2023-06-09,22.69,16.82,29.7,69.17,16.95,30.08,66.86,2.3100000000000023,0,
2023-06-10,23.8,18.85,28.63,74.46,17.97,28.94,71.18,3.279999999999987,0,
2023-06-11,28.73,23.79,34.47,68.43,25.65,34.35,70.62,-2.1899999999999977,0,
2023-06-12,22.59,17.52,28.93,68.28,17.09,26.82,67.83,0.4500000000000028,0,
2023-06-13,24.06,18.63,28.82,76.11,19.6,28.39,68.87,7.239999999999995,0,
2023-06-14,21.34,15.81,26.83,67.57,16.16,27.54,69.44,-1.8700000000000043,0,
2023-06-15,25.97,19.79,31.86,65.89,17.97,32.82,69.81,-3.9200000000000017,0,
2023-06-16,26.03,24.86,30.51,76.26,25.75,30.12,70.78,5.480000000000004,0,
2023-06-17,24.14,22.06,27.33,75.21,22.49,27.65,67.95,7.259999999999991,0,
2023-06-18,24.37,17.73,29.29,69.65,17.76,29.13,69.64,0.0100000000000051,0,
2023-06-19,24.82,22.5,30.0,71.62,24.9,30.38,67.88,3.740000000000009,0,
2023-06-20,24.36,19.16,29.69,74.55,20.67,30.23,69.59,4.959999999999994,0,
2023-06-21,24.65,16.82,28.25,65.23,16.34,27.72,67.97,-2.739999999999995,0,
2023-06-22,24.79,21.39,31.42,67.51,20.31,31.51,69.3,-1.789999999999992,0,
2023-06-23,20.39,18.64,27.32,76.16,18.95,25.39,71.6,4.560000000000002,0,
2023-06-24,24.5,19.13,28.05,77.6,19.56,28.44,71.37,6.22999999999999,0,
2023-06-25,22.43,16.9,27.43,72.62,16.79,26.51,70.54,2.0799999999999983,0,
2023-06-26,23.67,18.34,25.29,64.44,18.63,25.7,67.69,-3.25,0,
2023-06-27,24.23,19.11,30.57,77.31,18.07,30.65,69.96,7.350000000000008,0,
2023-06-28,23.68,17.5,28.41,69.84,17.85,28.8,71.8,-1.9599999999999935,0,
2023-06-29,23.4,15.55,29.89,69.14,16.17,29.36,70.38,-1.2399999999999949,0,
2023-06-30,25.27,18.94,31.87,75.53,19.07,33.21,74.26,1.269999999999996,0,
2023-07-01,27.9,27.22,28.94,77.19,25.96,28.96,71.44,5.75,0,
2023-07-02,22.73,20.26,26.31,73.58,20.24,24.9,70.42,3.1599999999999966,0,
2023-07-03,24.61,21.86,26.1,71.23,21.14,25.47,69.7,1.5300000000000011,0,
2023-07-04,25.41,24.73,28.32,72.75,25.07,28.26,71.04,1.7099999999999935,0,
2023-07-05,26.59,23.83,29.91,70.96,24.16,30.07,70.8,0.1599999999999966,0,
2023-07-06,28.78,26.49,32.28,74.75,24.95,31.96,72.68,2.069999999999993,0,
2023-07-07,23.82,23.2,24.97,63.75,22.91,25.91,71.75,-8.0,0,
2023-07-08,26.35,23.45,29.09,68.71,22.45,28.88,69.81,-1.1000000000000083,0,
2023-07-09,24.58,20.65,27.91,69.57,19.28,27.47,68.68,0.8899999999999864,0,
2023-07-10,28.98,26.67,32.01,64.72,26.92,33.15,68.98,-4.260000000000005,0,
2023-07-11,29.06,27.8,31.49,73.96,28.45,32.11,72.53,1.4299999999999926,0,
2023-07-12,28.98,25.86,31.47,69.22,27.18,30.93,69.98,-0.7600000000000051,0,
2023-07-13,28.13,27.27,29.78,74.79,26.61,29.61,68.3,6.490000000000009,0,
2023-07-14,23.35,21.92,24.72,76.84,19.98,25.76,71.02,5.820000000000007,0,
2023-07-15,26.89,23.37,30.69,73.5,23.59,31.7,75.23,-1.730000000000004,0,
2023-07-16,27.34,23.68,30.65,70.94,23.2,30.33,71.49,-0.5499999999999972,0,
2023-07-17,25.25,23.01,26.96,71.89,23.17,27.7,72.16,-0.269999999999996,0,
2023-07-18,25.42,21.54,30.47,69.9,21.44,29.82,71.57,-1.6699999999999875,0,
2023-07-19,24.17,21.5,27.28,71.51,22.14,26.88,70.79,0.7199999999999989,0,
2023-07-20,26.57,25.19,29.84,70.18,25.4,30.0,72.99,-2.809999999999988,0,
2023-07-21,26.62,26.04,29.14,66.94,26.27,29.52,71.13,-4.189999999999998,0,
2023-07-22,29.13,25.48,30.65,74.35,25.25,28.97,72.04,2.309999999999988,0,
2023-07-23,25.62,24.02,26.31,73.74,24.15,27.15,71.41,2.3299999999999983,0,
2023-07-24,25.95,22.25,28.91,67.27,22.15,28.8,70.25,-2.980000000000004,0,
2023-07-25,26.25,24.07,26.8,75.8,25.01,28.01,72.48,3.319999999999993,0,
2023-07-26,25.96,24.49,29.38,68.94,23.54,29.4,71.28,-2.3400000000000034,0,
2023-07-27,24.47,22.45,27.41,70.89,22.23,27.47,69.95,0.9399999999999976,0,
2023-07-28,27.4,25.22,31.34,75.72,26.04,32.36,72.68,3.039999999999992,0,
2023-07-29,28.81,24.63,30.01,70.0,24.61,30.03,70.13,-0.1299999999999954,0,
2023-07-30,23.55,19.83,24.25,72.02,18.76,23.11,70.34,1.6799999999999926,0,
2023-07-31,28.29,24.31,31.81,69.88,24.02,31.14,71.79,-1.9100000000000108,0,
2023-08-01,28.25,26.94,30.85,72.75,25.75,30.44,73.47,-0.7199999999999989,0,
2023-08-02,28.41,25.19,32.93,72.01,26.32,32.97,72.77,-0.7599999999999909,0,
2023-08-03,30.11,27.17,35.24,69.8,27.6,36.24,72.5,-2.700000000000003,0,
2023-08-04,28.08,26.66,33.14,72.91,26.07,32.1,73.44,-0.5300000000000011,0,
2023-08-05,28.56,27.13,32.2,69.11,26.83,31.47,74.11,-5.0,0,
2023-08-06,30.68,27.78,33.87,72.04,27.05,35.16,73.07,-1.029999999999987,0,
2023-08-07,31.67,28.55,35.94,71.68,28.07,35.89,72.62,-0.9399999999999976,0,
2023-08-08,29.79,27.75,33.2,69.59,28.9,35.17,70.14,-0.5499999999999972,0,
2023-08-09,29.68,26.79,34.38,70.46,27.32,34.97,70.62,-0.1600000000000108,0,
2023-08-10,28.06,22.61,32.15,70.44,22.76,32.49,71.04,-0.6000000000000085,0,
2023-08-11,29.71,26.54,34.91,74.34,26.21,35.68,71.31,3.030000000000001,0,
2023-08-12,30.57,27.91,33.61,76.68,28.31,35.34,71.72,4.960000000000008,0,
2023-08-13,28.33,24.05,33.35,70.82,23.55,32.45,71.8,-0.980000000000004,0,
2023-08-14,28.83,23.71,32.62,67.54,22.64,31.92,72.27,-4.72999999999999,0,
2023-08-15,29.63,26.1,32.74,66.86,27.72,33.77,71.51,-4.650000000000006,0,
2023-08-16,28.21,25.96,31.6,71.71,25.81,31.69,72.16,-0.4500000000000028,0,
2023-08-17,29.62,27.0,32.89,70.67,26.8,33.18,71.72,-1.0499999999999972,0,
2023-08-18,30.39,27.68,34.53,67.26,28.98,34.89,68.93,-1.6700000000000017,0,
2023-08-19,29.67,25.08,31.16,67.14,23.39,32.01,69.61,-2.469999999999999,0,
2023-08-20,29.37,26.59,33.28,70.12,26.94,34.15,71.3,-1.1799999999999926,0,
2023-08-21,29.16,27.68,34.1,71.41,27.11,32.85,69.91,1.5,0,
2023-08-22,29.62,25.33,33.44,75.9,25.85,33.66,72.2,3.700000000000003,0,
2023-08-23,26.3,24.18,29.6,70.96,24.96,29.54,72.92,-1.960000000000008,0,
2023-08-24,28.76,24.25,32.49,71.92,25.34,32.15,72.78,-0.8599999999999994,0,
2023-08-25,28.95,26.47,32.7,68.87,24.8,33.82,70.79,-1.9200000000000017,0,
2023-08-26,31.99,30.08,35.12,75.0,28.68,33.66,73.86,1.1400000000000006,0,
2023-08-27,28.63,26.31,32.82,70.35,25.89,31.58,71.22,-0.8700000000000045,0,
2023-08-28,30.04,27.58,35.51,77.72,27.07,35.84,70.95,6.769999999999996,0,
2023-08-29,29.84,26.19,34.06,65.39,25.71,34.2,70.08,-4.689999999999998,0,
2023-08-30,29.55,28.18,33.74,70.24,27.91,34.99,70.6,-0.3599999999999994,0,
2023-08-31,31.25,28.8,34.39,75.15,27.69,35.12,70.46,4.690000000000012,0,
2023-09-01,22.61,19.95,26.21,70.38,19.92,25.86,69.45,0.9299999999999926,0,
2023-09-02,28.76,28.15,32.07,79.32,28.35,31.91,70.79,8.529999999999987,0,
2023-09-03,21.18,18.27,25.55,71.68,18.79,25.13,68.85,2.8300000000000125,0,
2023-09-04,19.86,17.64,22.16,67.07,18.79,21.87,68.8,-1.730000000000004,0,
2023-09-05,22.51,18.41,24.65,71.51,18.89,25.23,70.21,1.3000000000000114,0,
2023-09-06,27.7,26.8,30.31,67.13,28.11,31.11,71.24,-4.109999999999999,0,
2023-09-07,19.84,15.74,24.97,68.66,15.25,26.36,66.02,2.640000000000001,0,
2023-09-08,20.84,17.07,26.29,65.61,16.49,25.36,64.62,0.9899999999999948,0,
2023-09-09,27.88,24.58,31.66,87.97430206298829,23.94,32.18,70.98,16.994302062988282,0,
2023-09-10,27.14,21.27,29.76,68.39,21.17,29.57,66.83,0.0600000000000022,0,
2023-09-11,27.27,23.57,32.24,75.11,22.23,31.85,69.11,3.9000000000000057,0,
2023-09-12,28.0,24.26,33.03,70.0,24.82,33.97,67.75,-0.4500000000000028,0,
2023-09-13,22.33,18.55,27.73,76.13,19.11,26.65,65.57,7.260000000000005,0,
2023-09-14,28.42,24.47,33.88,77.93,23.76,33.26,70.27,3.760000000000005,0,
2023-09-15,23.35,19.38,28.66,85.64,19.49,30.3,69.38,11.760000000000003,0,
2023-09-16,23.21,22.44,27.71,77.72999999999999,22.17,26.07,67.37,5.259999999999991,0,
2023-09-17,21.01,17.94,26.27,86.35,18.33,26.84,63.72,22.629999999999995,1,residual_spike_with_precursor
2023-09-18,27.92,24.09,32.78,69.36,23.26,35.13,68.0,1.3599999999999994,0,
2023-09-19,28.48,22.71,30.13,70.09,22.93,29.71,68.63,1.460000000000008,0,
2023-09-20,23.97,18.56,28.52,58.21,17.63,28.63,65.34,-7.130000000000003,0,
2023-09-21,23.21,17.75,28.14,66.59,17.84,28.62,67.62,-1.0300000000000011,0,
2023-09-22,25.2,23.2,31.15,71.26,24.47,31.22,68.14,3.1200000000000045,0,
2023-09-23,28.83,26.68,33.61,69.27,27.8,34.45,69.45,-0.1800000000000068,0,
2023-09-24,23.57,22.13,28.31,62.38,20.78,28.73,67.58,-5.199999999999996,0,
2023-09-25,23.04,20.08,29.06,65.62,19.9,29.12,65.82,-0.1999999999999886,0,
2023-09-26,19.56,17.39,23.76,74.24,17.27,24.08,67.94,6.299999999999997,0,
2023-09-27,29.49,27.36,33.83,72.54,23.8,33.99,67.93,4.609999999999999,0,
2023-09-28,27.31,24.7,32.84,67.49,24.43,33.41,67.72,-0.2300000000000039,0,
2023-09-29,20.67,17.33,25.67,68.18,17.18,26.4,64.66,3.5200000000000102,0,
2023-09-30,23.54,23.02,25.4,64.18,22.91,25.91,65.54,-1.3599999999999994,0,
2023-10-01,15.47,11.45,17.99,56.54,11.57,19.3,62.85,-6.310000000000002,0,
2023-10-02,12.15,8.48,18.91,60.5,7.91,19.1,63.92,-3.4200000000000017,0,
2023-10-03,14.82,10.35,20.35,72.66,9.08,21.07,66.88,5.780000000000001,0,
2023-10-04,17.79,13.96,24.56,62.04,15.7,24.15,63.05,-1.009999999999998,0,
2023-10-05,15.22,11.21,19.53,60.63,11.3,20.28,61.53,-0.8999999999999986,0,
2023-10-06,17.82,12.71,22.87,65.52,11.04,21.47,66.63,-1.1099999999999994,0,
2023-10-07,16.87,11.77,18.32,70.14,12.6,18.91,63.09,7.049999999999997,0,
2023-10-08,15.2,12.36,18.49,68.48,12.58,17.81,62.47,6.010000000000005,0,
2023-10-09,15.44,10.29,17.47,72.5,10.88,17.15,64.5,8.0,0,
2023-10-10,16.96,11.87,20.65,61.96,11.2,18.53,62.55,-0.5899999999999963,0,
2023-10-11,16.33,15.0,19.28,67.22,14.63,18.53,66.12,1.0999999999999943,0,
2023-10-12,15.11,9.47,18.27,58.05,8.39,19.42,63.66,-5.609999999999999,0,
2023-10-13,16.28,9.87,22.18,67.95,10.11,22.19,62.48,5.470000000000006,0,
2023-10-14,17.48,14.09,22.52,62.35,15.02,22.17,66.68,-4.330000000000005,0,
2023-10-15,19.49,14.46,23.3,63.25,14.46,24.6,62.44,0.8100000000000023,0,
2023-10-16,16.06,13.35,18.14,59.42,14.25,17.28,63.48,-4.059999999999995,0,
2023-10-17,15.35,13.66,17.97,60.54,12.86,18.55,62.72,-2.18,0,
2023-10-18,18.94,14.42,21.74,61.54,14.7,20.6,64.64,-3.1000000000000014,0,
2023-10-19,15.56,11.63,18.95,62.09,10.74,20.16,64.33,-2.239999999999995,0,
2023-10-20,15.85,15.75,22.3,60.89,15.06,20.87,62.89,-2.0,0,
2023-10-21,15.93,13.6,19.41,58.8,14.34,20.37,60.83,-2.030000000000001,0,
2023-10-22,16.14,10.75,19.44,65.33,11.88,19.74,62.25,3.0799999999999983,0,
2023-10-23,16.65,14.97,18.95,56.57,14.79,17.79,60.65,-4.079999999999998,0,
2023-10-24,17.99,13.96,20.4,65.47,14.14,19.75,64.65,0.8199999999999932,0,
2023-10-25,13.29,10.12,20.09,66.11,11.35,18.66,61.61,4.5,0,
2023-10-26,15.34,10.22,21.16,58.9,9.32,20.39,60.79,-1.8900000000000008,0,
2023-10-27,15.68,12.39,19.2,58.62,13.24,20.15,61.28,-2.660000000000004,0,
2023-10-28,16.62,12.16,19.91,58.04,12.22,19.13,58.9,-0.8599999999999994,0,
2023-10-29,16.6,16.15,21.42,64.33,16.84,21.51,59.97,4.359999999999999,0,
2023-10-30,17.55,14.33,19.63,63.24,16.01,19.13,62.52,0.7199999999999989,0,
2023-10-31,16.89,15.05,18.41,57.51,14.83,18.49,59.48,-1.9699999999999989,0,
2023-11-01,14.55,10.21,21.19,60.8,10.71,21.56,59.01,1.7899999999999991,0,
2023-11-02,6.23,3.49,11.73,55.33,4.63,11.29,59.4,-4.07,0,
2023-11-03,14.95,12.59,21.73,64.89,10.74,20.74,62.37,2.520000000000003,0,
2023-11-04,5.5,3.04,9.75,60.55,4.43,10.84,59.04,1.509999999999998,0,
2023-11-05,13.03,5.56,19.01,59.66,5.53,19.63,60.8,-1.1400000000000006,0,
2023-11-06,4.19,0.28,7.44,52.85,4.51,7.51,55.96,-3.1099999999999994,0,
2023-11-07,6.29,1.22,12.92,52.53,2.21,13.17,55.81,-3.280000000000001,0,
2023-11-08,17.77,12.59,24.28,64.45,13.9,22.55,62.47,1.980000000000004,0,
2023-11-09,13.45,10.83,19.69,63.41,11.85,18.43,58.86,4.549999999999997,0,
2023-11-10,19.3,12.0,23.51,56.92,12.39,23.54,59.28,-2.3599999999999994,0,
2023-11-11,13.77,7.84,21.2,62.77,6.45,21.2,61.07,1.7000000000000028,0,
2023-11-12,5.78,1.15,12.75,50.39,0.38,14.96,58.11,-7.719999999999999,0,
2023-11-13,13.4,9.65,18.71,57.05,10.32,18.11,59.21,-2.160000000000004,0,
2023-11-14,4.06,0.41,7.36,59.17,-0.15,5.23,59.29,-0.1199999999999974,0,
2023-11-15,2.48,0.05,10.12,52.18,1.08,9.19,55.54,-3.3599999999999994,0,
2023-11-16,17.68,14.26,22.23,56.87,12.88,23.53,60.33,-3.460000000000001,0,
2023-11-17,18.69,15.42,26.79,57.33,15.23,28.44,59.8,-2.469999999999999,0,
2023-11-18,15.82,10.89,20.83,59.73,11.07,21.34,58.65,1.0799999999999983,0,
2023-11-19,9.68,3.87,15.34,58.46,3.95,15.85,59.15,-0.6899999999999977,0,
2023-11-20,3.36,-0.23,11.16,48.75,-1.8,9.55,56.75,-8.0,0,
2023-11-21,14.1,12.18,21.16,51.12,13.6,19.64,58.97,-7.850000000000001,0,
2023-11-22,0.03,-3.26,7.43,54.35,-3.65,7.08,56.6,-2.25,0,
2023-11-23,6.03,2.17,7.55,56.12,1.76,6.85,54.43,1.6899999999999975,0,
2023-11-24,6.0,1.73,12.51,46.5,3.57,14.4,54.5,-8.0,0,
2023-11-25,7.99,4.55,15.81,52.97,4.88,15.98,54.82,-1.8500000000000012,0,
2023-11-26,9.67,3.59,12.14,50.48,2.86,11.34,52.43,-1.9500000000000028,0,
2023-11-27,12.99,10.54,19.62,65.3,9.34,18.24,60.16,5.140000000000001,0,
2023-11-28,7.06,3.58,13.64,52.52,1.01,12.64,53.95,-1.4299999999999995,0,
2023-11-29,15.12,10.03,21.82,58.16,9.35,22.03,56.75,1.4099999999999966,0,
2023-11-30,9.95,6.83,17.39,56.29,6.96,17.73,55.77,0.519999999999996,0,
2023-12-01,2.14,-1.49,6.41,46.34,-0.83,6.32,54.22,-7.8799999999999955,0,
2023-12-02,0.32,-2.56,7.0,57.86,-2.48,7.03,55.01,2.8500000000000014,0,
2023-12-03,-1.42,-5.41,2.87,54.85,-5.44,1.86,54.05,0.8000000000000043,0,
2023-12-04,2.81,-1.92,7.82,54.63,-2.35,8.51,52.75,1.8800000000000023,0,
2023-12-05,0.48,-3.44,4.61,60.68,-3.08,6.06,52.68,8.0,0,
2023-12-06,-1.36,-5.17,2.46,45.09,-4.47,3.34,52.81,-7.719999999999999,0,
2023-12-07,6.76,3.48,11.14,60.17,3.15,11.43,53.79,6.380000000000003,0,
2023-12-08,2.29,-0.73,7.72,54.68,0.8,8.82,55.74,-1.0600000000000025,0,
2023-12-09,2.13,-0.7,6.98,54.9,-0.63,7.65,53.84,1.0599999999999952,0,
2023-12-10,-1.05,-4.46,5.18,53.47,-3.83,4.35,53.64,-0.1700000000000017,0,
2023-12-11,-3.58,-7.14,-0.49,50.72,-7.84,0.14,52.29,-1.5700000000000005,0,
2023-12-12,-1.0,-6.7,2.8,51.35,-6.92,3.09,53.46,-2.1099999999999994,0,
2023-12-13,5.36,2.7,10.14,54.9,3.67,9.43,53.68,1.2199999999999989,0,
2023-12-14,-0.87,-4.46,3.14,44.21,-5.39,3.17,49.82,-5.609999999999999,0,
2023-12-15,-4.19,-7.8,1.22,54.61,-9.53,0.03,51.84,2.769999999999996,0,
2023-12-16,2.7,0.03,6.64,49.9,0.09,6.39,51.44,-1.5399999999999991,0,
2023-12-17,4.01,-0.69,7.23,47.32,0.33,7.53,51.5,-4.18,0,
2023-12-18,-3.07,-5.87,1.65,50.37,-6.83,3.2,52.04,-1.6700000000000017,0,
2023-12-19,6.6,1.34,11.76,59.51,0.0,13.19,54.86,4.649999999999999,0,
2023-12-20,0.66,-2.16,5.08,49.78,-2.13,6.0,51.76,-1.9799999999999969,0,
2023-12-21,1.56,-2.0,5.29,53.44,-1.94,5.22,52.11,1.3299999999999983,0,
2023-12-22,2.91,-0.34,7.55,51.91,0.29,8.37,54.61,-2.700000000000003,0,
2023-12-23,6.75,3.18,11.0,55.87,2.9,12.38,53.06,2.809999999999995,0,
2023-12-24,-1.33,-5.07,2.45,57.25,-5.86,2.01,54.71,2.539999999999999,0,
2023-12-25,2.6,-0.17,7.02,59.47,-0.94,6.02,52.63,6.839999999999996,0,
2023-12-26,2.69,-1.35,8.22,48.54,-0.87,9.26,49.19,-0.6499999999999986,0,
2023-12-27,3.0,0.6,9.37,55.74,0.13,9.11,53.27,2.469999999999999,0,
2023-12-28,-0.4,-2.82,3.91,51.89,-0.96,3.07,51.53,0.3599999999999994,0,
2023-12-29,-0.96,-4.63,3.17,57.36,-3.51,3.76,52.56,4.799999999999997,0,
2023-12-30,-3.46,-5.91,-0.73,48.23,-5.35,-0.67,50.89,-2.660000000000004,0,
2023-12-31,4.66,2.27,9.06,54.42,2.11,8.15,51.67,2.75,0,
2024-01-01,3.3,-0.3,7.3,47.51,0.42,6.39,46.51,1.0,0,
2024-01-02,2.9,2.2,4.3,42.63,0.74,3.74,46.63,-4.0,0,
2024-01-03,1.8,-1.1,4.0,43.76,0.14,3.42,46.76,-3.0,0,
2024-01-04,1.4,-3.3,4.7,48.89,-2.58,4.4,46.89,2.0,0,
2024-01-05,5.0,1.4,9.1,44.01,1.7,9.24,47.01,-3.0,0,
2024-01-06,0.7,-2.7,5.2,51.14,-1.58,3.82,47.14,4.0,0,
2024-01-07,-4.4,-8.3,-0.9,43.26,-7.91,-0.92,47.26,-4.0,0,
2024-01-08,-4.7,-10.3,0.0,49.39,-9.36,0.37,47.39,2.0,0,
2024-01-09,-0.6,-1.9,0.4,46.52,-4.26,2.24,47.52,-1.0,0,
2024-01-10,-1.0,-4.1,3.3,43.64,-4.84,2.72,47.64,-4.0,0,
2024-01-11,1.7,-2.4,4.5,51.77,-1.45,5.45,47.77,4.0,0,
